"No.","Time","Source","Destination","Protocol","Length","Info","The RTT to ACK the segment was"
"171660","27.835884","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=52261502 Win=6761 Len=0 TSval=1915947354 TSecr=1455342615","0.006005000"
"171661","27.835931","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52299974 Win=6761 Len=0 TSval=1915947355 TSecr=1455342617","0.003325000,0.002853000"
"171695","27.839330","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=52304096 Win=6761 Len=0 TSval=1915947358 TSecr=1455342620","0.004100000"
"171713","27.840806","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=52324706 Win=6761 Len=0 TSval=1915947359 TSecr=1455342620","0.005394000,0.004425000"
"171714","27.840852","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=52339820 Win=6761 Len=0 TSval=1915947360 TSecr=1455342620","0.003527000"
"171762","27.845870","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=52342568 Win=6761 Len=0 TSval=1915947366 TSecr=1455342625","0.006258000"
"171802","27.848817","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=52350812 Win=6761 Len=0 TSval=1915947367 TSecr=1455342625","0.008908000"
"171872","27.857629","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=52367300 Win=6761 Len=0 TSval=1915947376 TSecr=1455342625","0.016500000,0.004782000"
"171873","27.857674","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=52372796 Win=6761 Len=0 TSval=1915947376 TSecr=1455342632","0.004624000"
"171874","27.857747","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=52379666 Win=6761 Len=0 TSval=1915947376 TSecr=1455342632","0.004565000,0.004367000"
"171967","27.867041","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=52401650 Win=6761 Len=0 TSval=1915947384 TSecr=1455342641","0.010205000"
"171968","27.867112","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=52415390 Win=6761 Len=0 TSval=1915947385 TSecr=1455342643","0.009839000,0.009750000"
"171969","27.867156","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52429130 Win=6761 Len=0 TSval=1915947385 TSecr=1455342644","0.006233000,0.006070000"
"172007","27.870785","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=52442870 Win=6761 Len=0 TSval=1915947385 TSecr=1455342644","0.010746000"
"172035","27.872388","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52479968 Win=6761 Len=0 TSval=1915947391 TSecr=1455342650","0.004226000,0.003349000"
"172067","27.874595","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52495082 Win=6761 Len=0 TSval=1915947395 TSecr=1455342656","0.003413000,0.003033000"
"172386","27.892271","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52646222 Win=6761 Len=0 TSval=1915947411 TSecr=1455342672","0.005094000,0.003668000"
"172470","27.901439","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=52665458 Win=6761 Len=0 TSval=1915947419 TSecr=1455342676","0.010422000"
"172727","27.918892","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=52714922 Win=6761 Len=0 TSval=1915947432 TSecr=1455342696","0.009147000,0.008806000"
"172728","27.918938","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=52721792 Win=6761 Len=0 TSval=1915947432 TSecr=1455342696","0.008610000"
"172746","27.919898","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=52743776 Win=6761 Len=0 TSval=1915947439 TSecr=1455342697","0.008284000,0.007366000"
"172747","27.919946","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=52754768 Win=6761 Len=0 TSval=1915947440 TSecr=1455342704","0.001738000"
"172763","27.921427","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52769882 Win=6761 Len=0 TSval=1915947442 TSecr=1455342706","0.002741000,0.002181000"
"172770","27.923486","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52779500 Win=6761 Len=0 TSval=1915947442 TSecr=1455342706","0.004026000,0.003886000"
"172819","27.927257","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52808354 Win=6761 Len=0 TSval=1915947447 TSecr=1455342707","0.003167000,0.002514000"
"172882","27.930324","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52822094 Win=6761 Len=0 TSval=1915947449 TSecr=1455342712","0.004858000,0.004476000"
"172921","27.932327","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52852322 Win=6761 Len=0 TSval=1915947451 TSecr=1455342714","0.004837000,0.003844000"
"172982","27.935234","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52889420 Win=6761 Len=0 TSval=1915947455 TSecr=1455342716","0.004681000,0.003554000"
"172998","27.935995","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=52897664 Win=6761 Len=0 TSval=1915947456 TSecr=1455342720","0.003488000,0.002389000"
"172999","27.936039","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=52911404 Win=6761 Len=0 TSval=1915947456 TSecr=1455342720","0.002119000,0.001908000"
"173000","27.936085","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52921022 Win=6761 Len=0 TSval=1915947456 TSecr=1455342720","0.001685000,0.001596000"
"173037","27.937909","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52934762 Win=6761 Len=0 TSval=1915947457 TSecr=1455342721","0.003242000,0.002901000"
"173074","27.940904","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=52958120 Win=6761 Len=0 TSval=1915947459 TSecr=1455342721","0.005421000,0.004527000"
"173075","27.940949","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=52975982 Win=6761 Len=0 TSval=1915947460 TSecr=1455342722","0.003581000"
"173272","27.959886","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=52986974 Win=6761 Len=0 TSval=1915947480 TSecr=1455342722","0.022385000,0.005040000"
"173395","27.974503","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=53010332 Win=6761 Len=0 TSval=1915947489 TSecr=1455342727","0.019221000,0.018860000"
"173419","27.975653","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=53028194 Win=6761 Len=0 TSval=1915947493 TSecr=1455342748","0.008546000,0.007235000"
"173474","27.979539","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=53032316 Win=6761 Len=0 TSval=1915947498 TSecr=1455342754","0.010984000"
"173475","27.979584","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=53050178 Win=6761 Len=0 TSval=1915947499 TSecr=1455342758","0.005677000,0.005534000"
"173476","27.979631","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=53055674 Win=6761 Len=0 TSval=1915947499 TSecr=1455342758","0.005485000,0.005392000"
"173491","27.981985","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=53068040 Win=6761 Len=0 TSval=1915947500 TSecr=1455342764","0.007645000,0.004030000"
"173508","27.982921","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=53083154 Win=6761 Len=0 TSval=1915947502 TSecr=1455342765","0.003799000,0.003591000"
"173596","27.989318","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=53107886 Win=6761 Len=0 TSval=1915947506 TSecr=1455342770","0.006605000,0.005662000"
"173597","27.989367","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=53120252 Win=6761 Len=0 TSval=1915947506 TSecr=1455342770","0.005497000,0.005174000"
"173670","27.993463","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=53139488 Win=6761 Len=0 TSval=1915947510 TSecr=1455342771","0.008364000,0.004943000"
"173671","27.993509","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=53150480 Win=6761 Len=0 TSval=1915947510 TSecr=1455342772","0.004845000,0.004602000"
"173672","27.993555","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=53153228 Win=6761 Len=0 TSval=1915947510 TSecr=1455342772","0.004503000"
"173923","28.008466","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=53263148 Win=6761 Len=0 TSval=1915947528 TSecr=1455342792","0.007866000,0.003434000"
"175096","28.095179","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=54076556 Win=6761 Len=0 TSval=1915947613 TSecr=1455342874","0.005067000"
"175140","28.097365","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=54091670 Win=6761 Len=0 TSval=1915947615 TSecr=1455342875","0.008428000,0.007867000"
"175141","28.097412","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54123272 Win=6761 Len=0 TSval=1915947616 TSecr=1455342875","0.007211000,0.003812000"
"175185","28.099593","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=54128768 Win=6761 Len=0 TSval=1915947617 TSecr=1455342881","0.005340000"
"175784","28.135323","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=54145256 Win=6761 Len=0 TSval=1915947652 TSecr=1455342881","0.040494000"
"175987","28.156394","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=54149378 Win=6761 Len=0 TSval=1915947676 TSecr=1455342881","0.061398000"
"176988","28.266197","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54595928 Win=6761 Len=0 TSval=1915947787 TSecr=1455343048","0.002736000,0.002465000"
"177061","28.275156","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=54611042 Win=6761 Len=0 TSval=1915947791 TSecr=1455343051","0.007021000,0.006842000"
"177062","28.275205","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54638522 Win=6761 Len=0 TSval=1915947792 TSecr=1455343051","0.007877000,0.005779000"
"177101","28.279102","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=54667376 Win=6761 Len=0 TSval=1915947797 TSecr=1455343057","0.006550000,0.005378000"
"177102","28.279154","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54682490 Win=6761 Len=0 TSval=1915947797 TSecr=1455343057","0.004850000,0.004391000"
"177193","28.294185","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=54714092 Win=6761 Len=0 TSval=1915947808 TSecr=1455343063","0.011894000,0.008365000"
"177194","28.294234","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54727832 Win=6761 Len=0 TSval=1915947810 TSecr=1455343063","0.007640000,0.007207000"
"177214","28.295218","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=54741572 Win=6761 Len=0 TSval=1915947812 TSecr=1455343075","0.005552000"
"177245","28.296959","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54767678 Win=6761 Len=0 TSval=1915947817 TSecr=1455343077","0.003534000,0.003216000"
"177277","28.299662","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=54771800 Win=6761 Len=0 TSval=1915947819 TSecr=1455343081","0.004265000"
"177284","28.300051","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54804776 Win=6761 Len=0 TSval=1915947820 TSecr=1455343081","0.004113000,0.002211000"
"177315","28.303148","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54815768 Win=6761 Len=0 TSval=1915947822 TSecr=1455343086","0.003851000,0.003692000"
"177345","28.305225","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=54830882 Win=6761 Len=0 TSval=1915947823 TSecr=1455343087","0.004164000"
"177352","28.308001","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=54848744 Win=6761 Len=0 TSval=1915947826 TSecr=1455343089","0.005083000,0.004201000"
"177353","28.308048","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=54862484 Win=6761 Len=0 TSval=1915947827 TSecr=1455343089","0.004070000,0.003774000"
"177354","28.308094","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54874850 Win=6761 Len=0 TSval=1915947827 TSecr=1455343091","0.003572000,0.003300000"
"177366","28.310472","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=54880346 Win=6761 Len=0 TSval=1915947827 TSecr=1455343091","0.005475000"
"177437","28.317534","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54894086 Win=6761 Len=0 TSval=1915947837 TSecr=1455343093","0.006315000,0.006156000"
"177453","28.318612","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=54909200 Win=6761 Len=0 TSval=1915947837 TSecr=1455343098","0.005920000,0.005652000"
"177454","28.318659","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54920192 Win=6761 Len=0 TSval=1915947837 TSecr=1455343098","0.004018000,0.003523000"
"177474","28.320103","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=54932558 Win=6761 Len=0 TSval=1915947840 TSecr=1455343103","0.003879000,0.003632000"
"177475","28.320149","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54946298 Win=6761 Len=0 TSval=1915947840 TSecr=1455343103","0.003477000,0.003167000"
"177528","28.322793","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=54960038 Win=6761 Len=0 TSval=1915947841 TSecr=1455343103","0.004845000,0.004593000"
"177529","28.322840","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=54964160 Win=6761 Len=0 TSval=1915947841 TSecr=1455343103","0.004434000"
"177547","28.323767","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=54984770 Win=6761 Len=0 TSval=1915947842 TSecr=1455343105","0.004106000,0.003898000"
"177548","28.323813","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=54998510 Win=6761 Len=0 TSval=1915947844 TSecr=1455343108","0.001558000,0.001334000"
"177675","28.332168","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=55001258 Win=6761 Len=0 TSval=1915947845 TSecr=1455343108","0.009600000"
"177676","28.332216","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55009502 Win=6761 Len=0 TSval=1915947848 TSecr=1455343111","0.006547000,0.006286000"
"177677","28.332264","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=55014998 Win=6761 Len=0 TSval=1915947848 TSecr=1455343111","0.006149000"
"177678","28.332311","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55031486 Win=6761 Len=0 TSval=1915947850 TSecr=1455343111","0.005692000,0.005601000"
"177679","28.332360","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55045226 Win=6761 Len=0 TSval=1915947850 TSecr=1455343111","0.005345000,0.005114000"
"177680","28.332407","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=55050722 Win=6761 Len=0 TSval=1915947850 TSecr=1455343111","0.004888000"
"177743","28.336089","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55057592 Win=6761 Len=0 TSval=1915947851 TSecr=1455343115","0.007434000,0.007301000"
"177744","28.336133","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55065836 Win=6761 Len=0 TSval=1915947851 TSecr=1455343115","0.007255000,0.007051000"
"177745","28.336177","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55076828 Win=6761 Len=0 TSval=1915947853 TSecr=1455343115","0.006022000,0.005802000"
"177746","28.336222","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=55082324 Win=6761 Len=0 TSval=1915947853 TSecr=1455343117","0.005642000"
"177747","28.336267","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55093316 Win=6761 Len=0 TSval=1915947856 TSecr=1455343117","0.003395000,0.003121000"
"177748","28.336312","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55101560 Win=6761 Len=0 TSval=1915947856 TSecr=1455343117","0.002937000,0.002823000"
"177749","28.336357","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=55111178 Win=6761 Len=0 TSval=1915947856 TSecr=1455343117","0.002549000,0.002344000"
"177758","28.336807","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=55118048 Win=6761 Len=0 TSval=1915947856 TSecr=1455343117","0.004074000"
"177759","28.336851","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=55126292 Win=6761 Len=0 TSval=1915947857 TSecr=1455343122","0.001923000,0.001748000"
"177788","28.338804","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=55137284 Win=6761 Len=0 TSval=1915947858 TSecr=1455343122","0.003142000"
"177863","28.346712","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55144154 Win=6761 Len=0 TSval=1915947859 TSecr=1455343123","0.010239000,0.010108000"
"177864","28.346757","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=55160642 Win=6761 Len=0 TSval=1915947862 TSecr=1455343123","0.009327000,0.008887000"
"177885","28.348416","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55171634 Win=6761 Len=0 TSval=1915947862 TSecr=1455343123","0.010204000,0.010090000"
"177886","28.348461","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=55177130 Win=6761 Len=0 TSval=1915947862 TSecr=1455343123","0.009898000"
"177887","28.348506","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55193618 Win=6761 Len=0 TSval=1915947865 TSecr=1455343127","0.006514000,0.006304000"
"177888","28.348550","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=55196366 Win=6761 Len=0 TSval=1915947865 TSecr=1455343127","0.006228000"
"177889","28.348595","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=55208732 Win=6761 Len=0 TSval=1915947867 TSecr=1455343130","0.005115000,0.004938000"
"177906","28.350170","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=55225220 Win=6761 Len=0 TSval=1915947867 TSecr=1455343130","0.005712000"
"177907","28.350215","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55247204 Win=6761 Len=0 TSval=1915947868 TSecr=1455343130","0.005645000,0.004768000"
"177908","28.350260","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55255448 Win=6761 Len=0 TSval=1915947869 TSecr=1455343133","0.003824000,0.003127000"
"177909","28.350305","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55266440 Win=6761 Len=0 TSval=1915947870 TSecr=1455343133","0.002959000,0.002755000"
"177910","28.350349","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=55273310 Win=6761 Len=0 TSval=1915947870 TSecr=1455343133","0.002594000,0.002481000"
"177953","28.353673","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=55288424 Win=6761 Len=0 TSval=1915947872 TSecr=1455343136","0.004040000,0.003709000"
"177969","28.355113","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=55291172 Win=6761 Len=0 TSval=1915947873 TSecr=1455343136","0.004582000"
"177987","28.356491","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=55304912 Win=6761 Len=0 TSval=1915947876 TSecr=1455343136","0.005304000"
"177988","28.356539","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=55329644 Win=6761 Len=0 TSval=1915947877 TSecr=1455343141","0.003231000,0.002300000"
"178018","28.362918","222.29.98.58","10.1.246.45","TCP","224","5201  >  51020 [ACK] Seq=1 Ack=55350254 Win=6761 Len=0 TSval=1915947883 TSecr=1455343141","0.008586000,0.002909000"
"178138","28.383564","222.29.98.58","10.1.246.45","TCP","142","5201  >  51020 [ACK] Seq=1 Ack=55361246 Win=6761 Len=0 TSval=1915947888 TSecr=1455343148","0.018840000"
"178139","28.383610","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55396970 Win=6761 Len=0 TSval=1915947889 TSecr=1455343148","0.018442000,0.019917000"
"178140","28.383654","222.29.98.58","10.1.246.45","TCP","134","5201  >  51020 [ACK] Seq=1 Ack=55401092 Win=6761 Len=0 TSval=1915947889 TSecr=1455343148","0.019806000"
"178146","28.385007","222.29.98.58","10.1.246.45","TCP","232","5201  >  51020 [ACK] Seq=1 Ack=55418954 Win=6761 Len=0 TSval=1915947898 TSecr=1455343154","0.017142000,0.010416000"
