"No.","Time","Source","Destination","Protocol","Length","Info","The RTT to ACK the segment was"
"40727","12.535333","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48057062 Win=865408 Len=0 TSval=1915946854 TSecr=1455342117","0.005548000"
"40728","12.535346","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48066680 Win=865408 Len=0 TSval=1915946854 TSecr=1455342117","0.005519000"
"40729","12.535354","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48070802 Win=865408 Len=0 TSval=1915946854 TSecr=1455342117","0.005509000"
"40739","12.543566","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48080420 Win=865408 Len=0 TSval=1915946855 TSecr=1455342117","0.013678000"
"40756","12.543785","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48085916 Win=865408 Len=0 TSval=1915946856 TSecr=1455342119","0.011813000"
"40757","12.543804","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48106526 Win=865408 Len=0 TSval=1915946856 TSecr=1455342119","0.011741000"
"40758","12.543816","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48116144 Win=865408 Len=0 TSval=1915946856 TSecr=1455342121","0.010459000"
"40759","12.543829","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48120266 Win=865408 Len=0 TSval=1915946857 TSecr=1455342121","0.010414000"
"40760","12.543838","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48136754 Win=865408 Len=0 TSval=1915946857 TSecr=1455342121","0.010351000"
"40761","12.543851","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48140876 Win=865408 Len=0 TSval=1915946858 TSecr=1455342121","0.010345000"
"40788","12.547681","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48149120 Win=865408 Len=0 TSval=1915946859 TSecr=1455342121","0.013448000"
"40789","12.547712","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48153242 Win=865408 Len=0 TSval=1915946859 TSecr=1455342122","0.013461000"
"40790","12.547726","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48168356 Win=865408 Len=0 TSval=1915946859 TSecr=1455342122","0.013408000"
"40791","12.547736","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48172478 Win=865408 Len=0 TSval=1915946861 TSecr=1455342122","0.011215000"
"40792","12.547751","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48182096 Win=865408 Len=0 TSval=1915946862 TSecr=1455342124","0.011177000"
"40808","12.551591","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48194462 Win=865408 Len=0 TSval=1915946868 TSecr=1455342131","0.007868000"
"40809","12.551639","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48204080 Win=865408 Len=0 TSval=1915946869 TSecr=1455342131","0.007871000"
"40810","12.551664","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48217820 Win=865408 Len=0 TSval=1915946870 TSecr=1455342134","0.005409000"
"40811","12.551675","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48220568 Win=865408 Len=0 TSval=1915946870 TSecr=1455342134","0.005408000"
"40812","12.551689","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48228812 Win=865408 Len=0 TSval=1915946871 TSecr=1455342135","0.004102000"
"40813","12.551702","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48237056 Win=865408 Len=0 TSval=1915946871 TSecr=1455342135","0.004079000"
"40865","12.555673","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48249422 Win=865408 Len=0 TSval=1915946875 TSecr=1455342135","0.007009000"
"40866","12.555722","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48260414 Win=865408 Len=0 TSval=1915946875 TSecr=1455342136","0.007010000"
"40895","12.558466","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48272780 Win=865408 Len=0 TSval=1915946877 TSecr=1455342140","0.005596000"
"40896","12.558504","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48293390 Win=865408 Len=0 TSval=1915946877 TSecr=1455342140","0.005467000"
"40897","12.561193","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48303008 Win=865408 Len=0 TSval=1915946879 TSecr=1455342142","0.006181000"
"40898","12.561229","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48330488 Win=865408 Len=0 TSval=1915946880 TSecr=1455342142","0.006027000"
"40951","12.565339","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48334610 Win=865408 Len=0 TSval=1915946885 TSecr=1455342145","0.008036000"
"40952","12.565367","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48368960 Win=865408 Len=0 TSval=1915946886 TSecr=1455342145","0.007837000"
"40968","12.567196","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48371708 Win=865408 Len=0 TSval=1915946887 TSecr=1455342151","0.003861000"
"40969","12.567220","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48384074 Win=865408 Len=0 TSval=1915946887 TSecr=1455342151","0.003777000"
"40970","12.567236","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48390944 Win=865408 Len=0 TSval=1915946887 TSecr=1455342151","0.003757000"
"41003","12.572529","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48397814 Win=865408 Len=0 TSval=1915946888 TSecr=1455342151","0.009014000"
"41021","12.572752","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48407432 Win=865408 Len=0 TSval=1915946889 TSecr=1455342152","0.008175000"
"41022","12.572776","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48436286 Win=865408 Len=0 TSval=1915946889 TSecr=1455342152","0.007499000"
"41039","12.574134","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48461018 Win=865408 Len=0 TSval=1915946891 TSecr=1455342153","0.006980000"
"41040","12.574171","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48470636 Win=865408 Len=0 TSval=1915946893 TSecr=1455342156","0.005727000"
"41041","12.574185","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48487124 Win=865408 Len=0 TSval=1915946893 TSecr=1455342156","0.005667000"
"41072","12.575667","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48499490 Win=865408 Len=0 TSval=1915946894 TSecr=1455342158","0.004809000"
"41073","12.575695","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48504986 Win=865408 Len=0 TSval=1915946894 TSecr=1455342158","0.004812000"
"41074","12.575711","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48510482 Win=865408 Len=0 TSval=1915946896 TSecr=1455342160","0.003070000"
"41075","12.575720","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48515978 Win=865408 Len=0 TSval=1915946896 TSecr=1455342160","0.003042000"
"41076","12.575731","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48522848 Win=865408 Len=0 TSval=1915946896 TSecr=1455342160","0.003022000"
"41077","12.575739","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48525596 Win=865408 Len=0 TSval=1915946896 TSecr=1455342160","0.003017000"
"41109","12.582890","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48528344 Win=865408 Len=0 TSval=1915946897 TSecr=1455342160","0.010154000"
"41110","12.582927","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48542084 Win=865408 Len=0 TSval=1915946898 TSecr=1455342160","0.010028000"
"41111","12.582943","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48550328 Win=865408 Len=0 TSval=1915946898 TSecr=1455342160","0.010003000"
"41129","12.585508","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48557198 Win=865408 Len=0 TSval=1915946905 TSecr=1455342163","0.010209000"
"41130","12.585536","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48564068 Win=865408 Len=0 TSval=1915946905 TSecr=1455342163","0.010207000"
"41131","12.585552","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48573686 Win=865408 Len=0 TSval=1915946905 TSecr=1455342163","0.010144000"
"41132","12.585562","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48577808 Win=865408 Len=0 TSval=1915946905 TSecr=1455342163","0.010136000"
"41133","12.585574","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48591548 Win=865408 Len=0 TSval=1915946905 TSecr=1455342163","0.010089000"
"41134","12.585583","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48598418 Win=865408 Len=0 TSval=1915946906 TSecr=1455342170","0.002949000"
"41135","12.588850","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48602540 Win=865408 Len=0 TSval=1915946906 TSecr=1455342170","0.006197000"
"41136","12.588905","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48609410 Win=865408 Len=0 TSval=1915946907 TSecr=1455342170","0.006218000"
"41137","12.588917","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48614906 Win=865408 Len=0 TSval=1915946907 TSecr=1455342170","0.006173000"
"41139","12.588984","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48627272 Win=865408 Len=0 TSval=1915946907 TSecr=1455342170","0.006184000"
"41140","12.588995","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48630020 Win=865408 Len=0 TSval=1915946907 TSecr=1455342170","0.006182000"
"41159","12.589318","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48634142 Win=865408 Len=0 TSval=1915946908 TSecr=1455342170","0.006487000"
"41160","12.589335","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48646508 Win=865408 Len=0 TSval=1915946909 TSecr=1455342173","0.003923000"
"41189","12.599930","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48656126 Win=865408 Len=0 TSval=1915946919 TSecr=1455342173","0.014475000"
"41190","12.599980","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48662996 Win=865408 Len=0 TSval=1915946919 TSecr=1455342173","0.010824000"
"41191","12.600008","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48667118 Win=865408 Len=0 TSval=1915946919 TSecr=1455342177","0.010826000"
"41192","12.600018","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48672614 Win=865408 Len=0 TSval=1915946919 TSecr=1455342177","0.010807000"
"41193","12.600033","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48676736 Win=865408 Len=0 TSval=1915946919 TSecr=1455342177","0.010800000"
"41194","12.600043","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48682232 Win=865408 Len=0 TSval=1915946919 TSecr=1455342177","0.010782000"
"41195","12.601935","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48684980 Win=865408 Len=0 TSval=1915946920 TSecr=1455342177","0.004375000"
"41196","12.601981","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48687728 Win=865408 Len=0 TSval=1915946920 TSecr=1455342185","0.004383000"
"41197","12.601998","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48690476 Win=865408 Len=0 TSval=1915946920 TSecr=1455342185","0.004384000"
"41228","12.604655","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48693224 Win=865408 Len=0 TSval=1915946924 TSecr=1455342185","0.007027000"
"41229","12.604697","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48695972 Win=865408 Len=0 TSval=1915946924 TSecr=1455342185","0.007054000"
"41230","12.604719","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48702842 Win=865408 Len=0 TSval=1915946925 TSecr=1455342185","0.006995000"
"41231","12.604731","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48706964 Win=865408 Len=0 TSval=1915946925 TSecr=1455342185","0.006985000"
"41259","12.606811","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48722078 Win=865408 Len=0 TSval=1915946925 TSecr=1455342185","0.008986000"
"41260","12.606852","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48731696 Win=865408 Len=0 TSval=1915946926 TSecr=1455342190","0.004101000"
"41261","12.606880","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48737192 Win=865408 Len=0 TSval=1915946926 TSecr=1455342190","0.004100000"
"41262","12.606891","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48742688 Win=865408 Len=0 TSval=1915946927 TSecr=1455342191","0.002916000"
"41277","12.608835","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48752306 Win=865408 Len=0 TSval=1915946928 TSecr=1455342191","0.004746000"
"41278","12.608877","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48759176 Win=865408 Len=0 TSval=1915946928 TSecr=1455342191","0.004749000"
"41279","12.608956","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48763298 Win=865408 Len=0 TSval=1915946928 TSecr=1455342191","0.004794000"
"41304","12.610208","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48775664 Win=865408 Len=0 TSval=1915946930 TSecr=1455342194","0.003863000"
"41323","12.612600","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48797648 Win=865408 Len=0 TSval=1915946931 TSecr=1455342194","0.006067000"
"41324","12.612640","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48800396 Win=865408 Len=0 TSval=1915946931 TSecr=1455342194","0.006092000"
"41325","12.612659","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48805892 Win=865408 Len=0 TSval=1915946932 TSecr=1455342196","0.004104000"
"41326","12.612671","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48811388 Win=865408 Len=0 TSval=1915946932 TSecr=1455342196","0.004087000"
"41327","12.612685","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48816884 Win=865408 Len=0 TSval=1915946932 TSecr=1455342196","0.004072000"
"41328","12.614429","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48819632 Win=865408 Len=0 TSval=1915946933 TSecr=1455342196","0.005802000"
"41329","12.614481","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48833372 Win=865408 Len=0 TSval=1915946933 TSecr=1455342197","0.004421000"
"41362","12.617762","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48838868 Win=865408 Len=0 TSval=1915946938 TSecr=1455342197","0.007673000"
"41363","12.617810","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48849860 Win=865408 Len=0 TSval=1915946938 TSecr=1455342197","0.007664000"
"41364","12.618927","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48858104 Win=865408 Len=0 TSval=1915946938 TSecr=1455342197","0.007835000"
"41365","12.618976","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48877340 Win=865408 Len=0 TSval=1915946939 TSecr=1455342199","0.007779000"
"41383","12.621085","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48886958 Win=865408 Len=0 TSval=1915946941 TSecr=1455342204","0.004676000"
"41384","12.621129","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48892454 Win=865408 Len=0 TSval=1915946941 TSecr=1455342204","0.004691000"
"41432","12.623380","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48903446 Win=865408 Len=0 TSval=1915946943 TSecr=1455342204","0.006831000"
"41433","12.623410","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48908942 Win=865408 Len=0 TSval=1915946943 TSecr=1455342204","0.006832000"
"41434","12.623427","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48918560 Win=865408 Len=0 TSval=1915946943 TSecr=1455342204","0.006798000"
"41435","12.623437","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48921308 Win=865408 Len=0 TSval=1915946943 TSecr=1455342204","0.006793000"
"41436","12.625158","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48928178 Win=865408 Len=0 TSval=1915946944 TSecr=1455342208","0.004629000"
"41437","12.625191","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48935048 Win=865408 Len=0 TSval=1915946944 TSecr=1455342208","0.004626000"
"41466","12.627585","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48941918 Win=865408 Len=0 TSval=1915946944 TSecr=1455342208","0.006984000"
"41467","12.627613","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48946040 Win=865408 Len=0 TSval=1915946945 TSecr=1455342208","0.005606000"
"41468","12.627633","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48958406 Win=865408 Len=0 TSval=1915946945 TSecr=1455342210","0.005452000"
"41487","12.631774","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48968024 Win=865408 Len=0 TSval=1915946949 TSecr=1455342210","0.009540000"
"41488","12.631820","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=48990008 Win=865408 Len=0 TSval=1915946949 TSecr=1455342210","0.008598000"
"41515","12.632291","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49003748 Win=865408 Len=0 TSval=1915946949 TSecr=1455342211","0.008996000"
"41516","12.632309","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49007870 Win=865408 Len=0 TSval=1915946950 TSecr=1455342211","0.008992000"
"41532","12.634281","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49018862 Win=865408 Len=0 TSval=1915946953 TSecr=1455342211","0.006945000"
"41547","12.634530","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49022984 Win=865408 Len=0 TSval=1915946953 TSecr=1455342215","0.007127000"
"41548","12.634558","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49029854 Win=865408 Len=0 TSval=1915946953 TSecr=1455342215","0.007117000"
"41549","12.634568","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49038098 Win=865408 Len=0 TSval=1915946953 TSecr=1455342215","0.007084000"
"41550","12.634582","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49047716 Win=865408 Len=0 TSval=1915946953 TSecr=1455342215","0.007049000"
"41551","12.634592","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49054586 Win=865408 Len=0 TSval=1915946954 TSecr=1455342217","0.005446000"
"41552","12.637167","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49072448 Win=865408 Len=0 TSval=1915946954 TSecr=1455342217","0.007923000"
"41553","12.637215","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49079318 Win=865408 Len=0 TSval=1915946955 TSecr=1455342220","0.005163000"
"41572","12.642814","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49086188 Win=865408 Len=0 TSval=1915946956 TSecr=1455342220","0.010726000"
"41573","12.642857","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49095806 Win=865408 Len=0 TSval=1915946956 TSecr=1455342220","0.010673000"
"41574","12.642875","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49108172 Win=865408 Len=0 TSval=1915946957 TSecr=1455342220","0.010627000"
"41588","12.645079","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49115042 Win=865408 Len=0 TSval=1915946964 TSecr=1455342221","0.011775000"
"41589","12.645122","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49148018 Win=865408 Len=0 TSval=1915946965 TSecr=1455342221","0.010612000"
"41590","12.647366","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49156262 Win=865408 Len=0 TSval=1915946966 TSecr=1455342230","0.004704000"
"41591","12.647417","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49163132 Win=865408 Len=0 TSval=1915946966 TSecr=1455342230","0.004720000"
"41609","12.648119","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49172750 Win=865408 Len=0 TSval=1915946967 TSecr=1455342230","0.005372000"
"41625","12.649158","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49180994 Win=865408 Len=0 TSval=1915946969 TSecr=1455342231","0.005261000"
